index,text
41927,तैर्बाध्यमानास्त्रिदशाः सर्षिसङ्घाः सचारणाः। त्रातारं नाधिगच्छन्ति निरयस्था यथा नराः॥ अथ ते विश्वकर्माणं शिल्पिनां वरमव्ययम्। ऊचुः समेत्य संहृष्टा राक्षसा रघुसत्तम॥
41933,सुमाली जनयामास यदपत्यं निशाचरः। केतुमत्यां महाराज तन्निबोधानुपूर्वशः॥ प्रहस्तोऽकम्पनश्चैव विकटः कालिकामुखः। धूम्राक्षश्चैव दण्डश्च सुपार्श्वश्च महाबलः॥ संहादिः प्रघसश्चैव भासकर्णश्च राक्षसः। राका पुष्पोत्कटा चैव कैकसी च शुचिस्मिताः। कुम्भीनसी च इत्येते सुमालेः प्रसवाः स्मृताः॥ मालेस्तु वसुदा नाम गन्धर्वी रूपशालिनी। भार्यासीत्पद्मपत्राक्षी स्वक्षी यक्षीवरोपमा॥
41953,ये त्वया निहतास्ते तु पौलस्त्या नाम राक्षसाः। समाली माल्यवान्माली ये च तेषां पुरःसराः। सर्व एते महाभागा रावणाद्बलवत्तराः॥
41954,कस्यचित्त्वथ कालस्य सुमाली नाम राक्षसः। रसातलान्मर्त्यलोकं सर्व वै विचचार ह॥ नीलजीमूतसंकाशस्तप्तकाश्चनकुण्डलः। कन्यां दुहितरं गृह्य विना पद्ममिव श्रियम्॥ राक्षसेन्द्रः स तु तदा विचरन्वै महीतले। तदापश्यत्स गच्छन्तं पुष्पकेण धनेश्वरम्॥ गच्छन्तं पितरं द्रष्टुं पुलस्त्यतनयं विभुम्। तं दृष्टामरसंकाशं गच्छन्तं पावकोमम्॥ रसातलं प्रविष्टः सन्मर्त्यलोकात्सविस्मयः।
41956,सा तु तद्वचनं श्रुत्वा कन्यका पितृगौरवात्। तत्र गत्वा च सा तस्थौ विश्रवा यत्र तप्यते॥
41959,स तु गत्वा मुनिर्व्यानं वाक्यमेतदुवाच ह। विज्ञातं ते मया भद्रे कारणं यन्मनोगतम्॥ सुताभिलाषो मत्तस्ते मत्तमातंगगामिनि। दारुणायां तु वेलायां यस्मात्त्वं मामुपस्थिता॥ शृणु तस्मात्सुतान्भद्रे यादृशाञ्जनयिष्यसि। दारुणान्दारुणाकारान्दारुणाभिजनप्रियान्॥ प्रसविष्यसि सुश्रोणि राक्षसान्क्रूरकर्मणः।
41979,दशग्रीवो महाबाहुरुक्तवान्मम संनिधौ। मया निर्भर्त्सतश्चासीद्बहुशोक्तः सुदुर्मतिः॥ स क्रोधेन मया चोक्तो ध्वंससे च पुनः पुनः।
41999,ततः स सचिवैः सार्धं षड्भिर्नीत्यबलोद्धतः। महोदरप्रहस्ताभ्यां मारीचशुकसारणैः॥ धूम्राक्षेण च वीरेण नित्यं समरगर्धिना। वृतः संप्रययौ श्रीमान्क्रोधाल्लोकान्दहन्निव॥
42002,केचित्समाहता भिन्नाः पतिताः समरे क्षितौ। ओष्ठांश्च दशनैस्तीक्ष्णैरदशन्कुपिता रणे॥ श्रान्ताश्चान्योन्यमालिङ्गय भ्रष्टशस्त्रा रणाजिरे। सीदन्ति च तदा यक्षाः कूला इव जलेन ह॥
42008,विष्टब्धं किमिदं कस्मानागमत्कामगं कृतम्। अचिन्तयद्राक्षसेन्द्रः सचिवैस्तैः समावृतः॥ किनिमित्तमिच्छया मे नेदं गच्छति पुष्पकम्। पर्वतस्योपरिष्ठस्य कर्मेदं कस्यचिद्भवेत्॥ ततोऽब्रवीत्तदा राम मारीचो बुद्धिकोविदः। नेदं निष्कारणं राजन्पुष्पकं यन्न गच्छति॥ अथ वा पुष्पकमिदं धनदानान्यवाहनम्। अतो निस्पन्दमभवद्धनाध्यक्षविनाकृतम्॥
42013,मेनिरे वज्रनिष्पेषं तस्यामात्या युगक्षये। तदा वर्त्मसु चलिता देवा इन्द्रपुरोगमाः॥ समुद्राश्चापि संक्षुब्धाश्चलिताश्चापि पर्वताः। यक्षा विद्याधराः सिद्धाः किमेतदिति चाब्रुवन्।।३१
42016,कस्यासि किमिदं भद्रे कश्च भर्ता वरानने। येन संभुज्यसे भीरु स नरः पुण्यभाग्भुवि॥ पृच्छतः शंस मे सर्वं कस्य हेतोः परिश्रमः।
42018,पितुस्तु मम जामाता विष्णुः किल सुरेश्वर। अभिप्रेतस्त्रिलोकेशस्तस्मानान्यस्य मे पिता॥ दातुमिच्छति तस्मै तु तच्छुत्वा बलदर्पितः। शंभुर्नाम ततो राजा दैत्यानां कुपितोऽभवत्। तेन रात्रौ शयानो मे पिता पापेन हिंसितः॥ ततो मे जननी दीना तच्छरीरं पितुर्मम। परिष्वज्य महाभागा प्रविष्टा हव्यवाहनम्॥
42022,इन्द्रो मयूरः संवृत्तो धर्मराजस्तु वायसः। कृकलासो धनाध्यक्षो हंसश्च वरुणोऽभवत्।।५ अन्येष्वपि गतेष्वेवं देवेष्वरिनिषूदन। रावणः प्राविशद्य सारमेय इवाशुचिः॥
42032,अयोध्याधिपतिस्तस्य श्रुत्वा पापात्मनो वचः। अनरण्यस्तु संक्रुद्धो राक्षसेन्द्रमथाब्रवीत्॥ दीयते द्वन्द्वयुद्धं ते राक्षसाधिपते मया। संतिष्ठ क्षिप्रमायत्तो भव चैवं भवाम्यहम्॥
42033,अथ पूर्व श्रुतार्थेन निर्जितं सुमहद्बलम्। निष्क्रामत्तन्नरेन्द्रस्य बलं रक्षोवधोद्यतम्॥ नागानां दशसाहस्रं वाजिनां नियुतं तथा। रथानां बहुसाहस्रं पत्तीनां च नरोत्तम॥ महीं संछाद्य निष्क्रान्तं सपदातिरथं रणे।
42035,नह्यहं निर्जितो रक्षस्त्वया चात्मप्रशंसिना। कालेनैव विपन्नोऽहं हेतुभूतस्तु मे भवान्।॥ किं त्विदानी मया शक्यं कर्तुं प्राणपरिक्षये। नह्यहं विमुखी रक्षो युध्यमानस्त्वया हतः॥
42036,इक्ष्वाकुपरिभावित्वाद्वचो वक्ष्यामि राक्षस। यदि दत्तं यदि हुतं यदि मे सुकृतं तपः। यदि गुप्ताः प्रजाः सम्यक् तदा सत्यं वचोऽस्तु मे।।२९
42042,स्वदत्तकृतसाक्षी यो द्वितीय इव पावकः। लब्धसंज्ञा विचेष्टन्ते लोका यस्य महात्मनः॥ यस्य नित्यं त्रयो लोका विद्रवन्ति भयार्दिताः। तं कथं राक्षसेन्द्रोऽसौ स्वयमेव गमिष्यति॥
42045,अपश्यत्सैनिकांश्चास्य यमस्यानुचरैः सह। यमस्य पुरुषैरुप्रै।ररूपैर्भयानकैः॥ ददर्श वध्यमानांश्च किलश्यमानांश्च देहिनः। क्रोशतश्च महानादं तीव्रनिष्टनतत्परान्॥ कृमिभिर्भक्ष्यमाणांश्च सारमेयैश्च दारुणैः। श्रोत्रायासकरा वाचो वदतश्च भयावहाः॥ संतार्यमाणान्वैतरणी बहुशः शोणितोदकाम्। वालुकासु च तप्तासु तप्यमानान्मुहुर्मुहुः॥ असिपत्रवने चैव भिद्यमानानधार्मिकान्। रौरवे क्षारनद्यां च क्षुरधारासु चैव हि ॥ पानीयं याचमानांश्च तृषितान्क्षुधितानपि। शवभूतान्कृशान्दीनान्विवर्णान्मुक्तमूर्धनान् ॥ मलपङ्कधरान्दीनान्रुक्षांश्च परिधावतः। ददर्श रावणो मार्गे शतशोऽथ सहस्रशः॥
42050,परिवार्य च तं सर्वे शैलं मेघोत्करा इव। भिन्दिपालैश्च शूलैश्च निरुच्छ्वासमपोथयन्॥ विमुक्तकवचः क्रुद्धः सिद्धः शोणितविस्रवैः। ततः स पुष्पकं त्यक्त्वा पृथिव्यामवतिष्ठत॥
42057,निवातकवचास्तत्र दैतेया लब्धवरा वसन्। राक्षसस्तान्समागम्य युद्धाय समुपाह्वयत्॥ ते तु सर्वे सुविक्रान्ता दैतेया बलशालिनः। नानाप्रहरणास्तत्र प्रहृष्टा युद्धदुर्मदाः॥ शूलैस्त्रिशूलैः कुलिशैः पट्टिशासिपरश्वधैः। अन्योन्यं बिभिदुः कृद्धा राक्षसा दानवास्तथा॥ तेषां तु युध्यमानानां साग्रः संवत्सरो गतः। न चान्यतरतस्तत्र विजयो वा क्षयोऽपि वा।।।।
42068,गृहीत्वा लोहमुसलं द्वारं विष्टभ्य तिष्ठति॥ अथ संदर्शनात्तस्य ऊर्ध्वरोमा बभूव सः। हृदयं कम्पते चास्य वेपथुश्चाप्यजायत॥ निमित्तान्यमनोज्ञानि दृष्ट्वा राम व्यचिन्तयत्।
42070,एष वै परमोदारः शूरः सत्यपराक्रमः॥ वीरो बहुगुणोपेतः पाशहस्त इवान्तकः। बालार्क इव तेजस्वी समरेष्वनिवर्तकः॥ अमर्षी दुर्जयो जेता बलवानगुणसागरः। प्रियंवदः संविभागी गुरुविप्रप्रियः सदा॥ कालाकाङ्क्षी महासत्त्वः सत्यवाक्सौम्यदर्शनः। दक्षः सर्वगुणोपेतः शूरः स्वाध्यायतत्परः॥
42072,स विलोक्याथ लङ्केशं जहास दहनोपमः। आदित्य इव दुष्प्रेक्ष्यः स्थितो दानवसत्तमः॥ अथ संदर्शनादेव बलिर्वे विश्वरूपवान्। स गृहीत्वा च तद्रक्ष उत्सङ्गे स्थाप्य चाब्रवीत्॥ दशग्रीव महाबाहो कं ते कामं करोम्यहम्। किमागमनकृत्यं ते ब्रूहि त्वं राक्षसेश्वर॥ एवमुक्तस्तु बलिना रावणो वाक्यमब्रवीत्।
42077,आगच्छ राक्षसश्रेष्ठ वाक्यं शृणु मयोदितम्। यत्त्वया चोद्यतं वीर कुण्डलं मणिभूषितम्॥ एतद्धि पूर्वजस्यासीत्कर्णाभरणमीक्ष्यताम्। एतत्पतितवचैवमत्र भूमौ महाबल॥ अन्यत्पर्वतसानौ हि पतितं कुण्डलादनु। मुकुटं वेदिसामीप्ये पतितं युध्यतो भुवि॥
42079,तत उद्धृत्य बाहुभ्यां नखैर्निन्ये यमक्षयम्। एष तिष्ठति द्वारस्थो वासुदेवो निरञ्जनः॥ तस्य देवाधिदेवस्य गदतो मे शृणुष्व ह। वाक्यं परमभावेन यदि ते वर्तते हृदि॥ इन्द्राणां च सहस्राणि सुराणामयुतानि च। ऋषीणां चैव मुख्यानां शतान्यब्दसहस्रशः॥ वशं नीतानि सर्वाणि य एष द्वारि तिष्ठति। तस्य तद्वचनं श्रुत्वा रावणो वाक्यमब्रवीत्॥
42080,मया प्रेतेश्वरो दृष्टः कृतान्तः सह मृत्युना। पाशहस्तो महाज्वाल ऊर्ध्वरोमा भयानकः॥ दंष्ट्रालो विद्युजिहश्च सर्पवृश्चिकरोमवान्। रक्ताक्षो भीमवेगश्च सर्वसत्त्वभयंकरः॥ आदित्य इव दुष्प्रेक्ष्यः समरेष्वनिवर्तकः। पापानां शासिता चैव स मया युधि निर्जितः॥ न च मे तत्र भी: काचिद्यथा वा दानवेश्वर। एनं तु नाभिजानामि तद्भवान्वक्तुमर्हति॥
42081,रावणस्य वचः श्रुत्वा बलिर्वैरोचनोऽब्रवीत्। एष त्रैलोक्यधाता च हरिर्नारायणः प्रभुः॥ अनन्तः कपिलो जिष्णुर्नरसिंहो महाद्युतिः। ऋतुधामा सुधामा च पाशहस्तो भयानकः॥ द्वादशादित्यसदृशः पुराणपुरुषोत्तमः। नीलजीमूतसंकाशः सुरनाथः सुरोत्तमः॥
42098,लब्धसंज्ञो मुहूर्तेन अयोध्याधिपतिस्तदा। तं मन्त्रिभिः शत्रु पूज्यमानं निशाचरैः॥ जातकोपो दुराधर्षश्चन्द्रार्कसदृशद्युतिः। महता शरवर्षेण पातयद्राक्षसं बलम्॥ चापस्यैव निनादेन तस्य बाणरवेण च। संचचाल ततः सैन्यमुद्भूत इव सागरः॥ ताद्धमभवद्धोरं नरराक्षससंकुलम्। अथाविष्टो महात्मानौ नरराक्षससत्तमौ॥ कार्मुकासिधरौ वीरौ वीरासनगतौ तदा। मांधाता रावणं चैव रावणश्चैव तं नृपम्॥ क्रोधेन महताविष्टौ शरवर्ष मुमोचतुः। तौ परस्परसंक्षोभात्प्रहारैः क्षतविक्षतौ॥
42107,श्मशानवासी भगवानुमापतिरनिन्दितः। भगस्याक्षिनिपाती च पूष्णो दशननाशनः॥ ज्वरहर्ता पाशहस्त: प्रलय: काल एव च। उल्कामुखोऽग्निकेतुश्च मुनिर्दीप्तो विशांपतिः॥ उन्मादो वेपनकरचातुर्थो लोकसत्तमः। वामनो वामदेवश्च प्राकप्रदक्षिणवामनः॥ भिक्षुश्च भिक्षुरूपी च त्रिजटी कुटिल: स्वयम्। शक्रहस्तप्रतिष्टम्भी वसूनां स्तम्भनस्तथा॥ ऋतुर्ऋतुकरः कालो मधुर्मधुकलोचनः। वानस्पत्यो वाजसनो नित्यमाश्रमपूजितः॥ जगद्धाता च कर्ता च पुरुषः शाश्वतो ध्रुवः। धर्माध्यक्षो विरूपाक्षस्त्रिधर्मा भूतभावनः॥ त्रिनेत्रो बहुरूपश्च सूर्यायुतसमप्रभः। देवदेवोऽतिदेवश चन्द्राङ्कित्तजटस्तथा॥ नर्तको लासकश्चैव पूर्णेन्दुसदृशाननः। ब्रह्मण्यश्च शरण्यश्च सर्वजीवमयस्तथा॥ सर्वतूर्यनिनादी च सर्वबन्धविमोक्षकः। मोहनो बन्धनश्चैव सर्वदा निधनोत्तमः॥ पुष्पदन्तो विभागश्च मुख्यः सर्वहरस्तथा। हरिश्मश्रुर्धनुर्धारी भीमो भीमपराक्रमः॥ मया प्रोक्तमिदं पुण्यं नामाष्टशतमुत्तमम्। सर्वपापहरं पुण्यं शरण्यं शरणार्थिनाम्।। जप्तमेतद्दशग्रीव कुर्याच्छत्रुविनाशनम्॥
42120,ता हि सर्वाः समं दुःखान्मुमुचुर्बाष्पजं जलम्। तुल्यमवयर्चिषां तत्र शोकाग्निभयसंभवम्॥ ताभिः सर्वानवद्याभिनंदीभिरिव सागरः। आपूरितं विमानं तद्भयशोकाशिवाश्रुभिः॥
42126,तां स्वसारं समुत्थाप्य रावणः परिसान्त्वयन्॥ अब्रवीत्किमिदं भद्रे वक्तुकामासि मां द्रुतम्। सा बाष्पपरिरुद्धाक्षी रक्ताक्षी वाक्यमब्रीत्॥
42133,ततो गत्वा दशग्रीवः सपुत्रः सविभीषणः। स्त्रियोऽवतारयामास सर्वास्ता बाष्पगद्गदाः॥ लक्षिण्यो रत्नभूताश्च देवदानवरक्षसाम्। तस्य तासु मतिं ज्ञात्वा धर्मात्मा वाक्यमब्रवीत्॥
42135,सा हृता मधुना राजनराक्षसेन बलीयसा। यज्ञप्रवृत्ते पुत्रे तु मयि चान्तर्जलोषिते॥ कुम्भकर्णो महाराज निद्रामनुभवत्यथ। निहत्य राक्षसश्रेष्ठानमात्यानिह संमतान्॥ धर्षयित्वा हृता राजनगुप्ताप्यन्तःपुरे तव।
42136,श्रुत्वापि तन्महाराज क्षान्तमेव हतो न सः॥ यस्मादवश्यं दातव्या कन्या भत्रे हि भ्रातृभिः। तदेतत्कर्मणो ह्यस्य फलं पापस्य दुर्मतेः।२८।। अस्मिन्नेवाभिसंप्राप्तं लोके विदितमस्तु ते।
42145,गेयात्पुष्पसमृद्ध्या च शैत्याद्वायोगिरेर्गुणात्। प्रवृत्तायां रजन्यां च चन्द्रस्योदयनेन च॥ रावणः स महावीर्यः कामस्य वशमागतः। विनिःश्वस्य विनिःश्वस्य शशिनं समवैक्षत॥
42146,नीलं सतोयमेघाभं वस्त्रं समवगुण्ठिता। यस्या वक्त्रं शशिनिभं भ्रुवौ चापनिभे शुभे॥ ऊरू करिकराकारौ करौ पल्लवकोमलौ। सैन्यमध्येन गच्छन्ती रावणेनोपलक्षिता॥
42165,सुमालिनं हतं दृष्ट्वा वसुना भस्मसात्कृतम्। स्वसैन्यं विद्रुतं चापि लक्षयित्वादितं सुरैः॥ ततः स बलवान्क्रुद्धो रावणस्य सुतस्तदा। निवर्त्य राक्षसान्सन्मेिघनादो व्यवस्थितः॥
42171,इन्द्रश्च रावणश्चैव रावणिश्च महाबलः। तस्मिंस्तमोजालवृते मोहमीयुर्न ते त्रयः॥ स तु दृष्ट्वा बलं सर्वं रावणो निहतं क्षणात्। क्रोधमभ्यगमतीव्र महानादं च मुक्तवान्॥
42182,पावितस्तेन यज्ञेन यास्यसे त्रिदिवं ततः। पुत्रश्च तव देवेन्द्र न विनष्टो महारणे॥ नीतः संनिहितश्चैव आर्यकेण महोदधौ।
42187,स तमभ्रमिवाविष्टमुद्धान्तमिव मेदिनीम्॥ अपश्यद्रावणो विन्ध्यमालिखन्तमिवाम्बरम्। सहस्रशिखरोपेतं सिंहाध्युषितकंदरम्॥ प्रपातपतितैः शीतैः साट्टहासमिवाम्बुभिः। देवदानवगन्धर्वैः साप्सरोभिः सकिंनरैः॥ स्वस्त्रीभिः क्रीडामानैश्च स्वर्गभूतं महोच्छ्रयम्। नदीभिः स्यन्दमानाभिः स्फटिकप्रतिमं जलम्।।१७ फणाभिश्चलजिह्वाभिरनन्तमिव विष्ठितम्। उत्क्रामन्तं दरीवन्तं हिमवत्संनिभं गिरिम्॥ पश्यमानस्ततो विन्ध्यं रावणो नर्मदां ययौ। चलोपलजला पुण्यां पश्चिमोदधिगामिनीम्॥ महिषैः सृमरैः सिंहै: शार्दूलर्भगजोत्तमैः। उष्णाभितप्तैस्तृषितैः संक्षोभितजलाशयाम्॥
42191,नर्मदापुलिने यत्र राक्षसेन्द्रः स दारुणः। पुष्पोपहारं कुरुते तस्माद्देशाददूरतः॥ अर्जुनो जयतां श्रेष्ठो माहिष्मत्याः पतिः प्रभुः। क्रीडते सह नारीभिर्नर्मदातोयमाश्रितः॥
42197,राक्षसांस्त्रासयामास कार्तवीर्यार्जुनस्तदा। रावणं गृह्य नगरं प्रविवेश सुहद्धृतः॥ र्द्विजैः सपौरैः पुरुहूतसंनिभः। ततोऽर्जुनः स्वां प्रविवेश तां पुरी बलिं निगृह्येव सहस्रलोचनः॥
42198,अद्य मे कुशलं देव अद्य मे कुशलं व्रतम्। अद्य मे सफलं जन्म अद्य मे सफलं तपः॥ यत्ते देवगणैर्वन्द्यौ वन्देऽहं चरणौ तव। इदं राज्यमिमे पुत्रा इमे दारा इमे वयम्। ब्रह्मन्कि कुर्मः किं कार्यमाज्ञापयतु नो भवान् ॥
42200,ततः स राजा पिशिताशनानां सहस्रबाहोरुपलभ्य मैत्रीम्। पुनर्नृपाणां कदनं चकार चचार सर्वां पृथिवीं च दात्॥
42203,बहुयोजनसाहस्रं वहमानो महाहरिः। वायुवच्च मनोवच्च जगाम सह शत्रुणा॥ उत्तरे सागरे संध्यामुपासित्वा दशाननम्। वहमानोऽगमद्वाली पूर्वं वै स महोदधिकम्॥
42205,प्रचारं स तु संगृह्य प्रजास्वन्तर्गतः प्रभुः। गुहां प्रविष्टः स्वसुतं शिशुमादाय मारुतः।॥ विण्मूत्राशयमावृत्य प्रजानां परमार्तिकृत्। रुरोध सर्वभूतानि यथा वर्षाणि वासवः॥
42207,वायुः प्राणः सुखं वायुर्वायुः सर्वमिदं जगत्॥ वायुना संपरित्यक्तं न सुखं विन्दते जगत्। अद्यैव च परित्यक्तं वायुना जगदायुषा॥ अद्यैव ते निरुच्छ्वासाः काष्ठकुड्योपमाः स्थिताः।
42220,हृदतीरे च सा भाति ऋजुयष्टिलता यथा॥ त्रैलोक्यसुन्दरी कान्ता सर्वचित्तप्रमाथिनी। लक्ष्मीव पद्मरहिता चन्द्रज्योत्स्नेव निर्मला॥ रूपेणाप्यभवत्सा तु श्रियं देवीमुमा यथा। द्योतयन्ती दिशः सर्वास्तथाभूत्सा वराङ्गना॥ एतस्मिन्नन्तरे देवो निवृत्तः सुरनायकः। पादावुपास्य देवस्य ब्रह्मणस्तेन वै पथा॥ तस्यामेव च वेलायामादित्योऽपि परिभ्रमन्। तस्मिन्नेव पदे सोऽभूास्मिन्सा तनुमध्यमा॥ युगपत्सा तदा दृष्टा देवाभ्यां सुरसुन्दरी। कंदर्पवशगौ तौ तु दृष्ट्वा तां संबभूवतुः॥
42223,तत्र वानरयूथानि सुबहूनि वसन्ति च। बहुरत्नसमाकीर्णा वानरैः कामरूपिभिः॥ पुण्या पुण्यवती दुर्गा चातुर्वर्ण्यपुरस्कृता। विश्वकर्मकृता दिव्या मन्नियोगाय शोभना॥ तत्रःरजसं दृष्ट्वा सपुत्रं वानरर्षभम्। यूथपालान्समाह्वाय यांश्चान्यान्प्राकृतान्हरीन्॥ तेषां संभाव्य सर्वेषां मदीयं जनसंसदि। अभिषेचय राजानमारोप्य महदासने॥ दृष्टमात्राश्च ते सर्वे वानरेण च धीमता। अस्यर्भरजसो नित्यं भविष्यन्ति वशानुगाः॥ इत्येवमुक्ते वचने ब्रह्मणा तं हरीश्वरम्। पुरतः कृत्य दूतोऽसौ प्रययौ तां पुरीं शुभाम्॥ स प्रविश्यानिलगतिस्तां गुहां वानरोत्तमः। स्थापयामास राजानं पितामहनियोगतः॥ राज्याभिषेकविधिना स्नातोऽथाभ्यर्चितस्तथा। स बद्धमुकुटः श्रीमानभिषिक्तः स्वलंकृतः॥ . आज्ञापयामास हरीन्सर्वान्मुदितमानसः।
42226,एवमुक्ते तु रामेण कुम्भयोनिरभाषत। एवमेतन्महाबाहो वृत्तमासीत्पुरा किल॥ अथापरां कथां दिव्यां शृणु राजन्सनातनीम्। यदर्थं राम वैदेही रावणेन पुरा हृता॥
42235,न शक्यः स सुरैर्द्रष्टुं नासुरैर्न च पन्नगैः। यस्य प्रसादं कुरुते स वै तं द्रष्टुमर्हति॥ नहि यज्ञफलैस्तात न तपोभिस्तु संचितैः। शक्यते भगवान्द्रष्टु न दानेन न चेज्यया॥ तद्भक्तैस्तद्गतप्राणैस्तचित्तैस्तत्परायणैः। शक्यते भगवान्द्रष्टुं ज्ञाननिर्दग्धकिल्बिषैः॥ अथवा पृच्छ्य रक्षेन्द्र यदि तं द्रष्टुमिच्छसि। कथयिष्यामि ते सर्वं श्रूयतां यदि रोचते॥ कृते युगे व्यतीते वै मुखे त्रेतायुगस्य तु। हितार्थं देवमानां भविता नृपविग्रहः॥ इक्ष्वाकूणां च यो राजा भाव्यो दशरथो भुवि। तस्य सुनुर्महातेजा रामो नाम भविष्यति॥ महातेजा महाबुद्धिर्महाबलपराक्रमः। महाबाहुर्महासत्त्वः क्षमया पृथिवीसमः॥ आदित्य इव दुष्प्रेक्ष्यः समरे शत्रुभिस्तदा। भविता हि तदा रामो नरो नारायणः प्रभुः॥ पितुर्नियोगात्स विभुर्दण्डके विविध वने। विचरिष्यति धर्मात्मा भ्रात्रा सह महामनाः॥ तस्य पत्नी महाभागा लक्ष्मी सीतेति विश्रुता। दुहिता जनकस्यैषा उत्थिता वसुधातलात्॥ रूपेणाप्रतिमा लोके सर्वलक्षणलक्षिता। छायेवानुगता रामं निशाकरमिव प्रभा॥
42247,ततः कतिपयाहःसु वैदेहं मिथिलाधिपम्। राघवः प्राञ्जलिर्भूत्वा वाक्यमेतदुवाच ह॥ भवान्हि गतिरव्यग्रा भवता पालिता वयम्। भवतस्तेजसोग्रेण रावणो निहतो मया॥
42258,हनूमन्तं च नृपतिरिक्ष्वाकूणां महारथः। अङ्गदं च महाबाहुमङ्कमारोप्य वीर्यवान्॥ रामः कमलपत्राक्षः सुग्रीवमिदमब्रवीत्। अङ्गदस्ते सुपुत्रोऽयं मन्त्री चाप्यनिलात्मजः॥ सुग्रीवमन्त्रिते युक्तौ मम चापि हिते रतौ। अर्हतो विविधां पूजां त्वत्कृते वै हरीश्वर॥
42268,विबुधात्मनि दृश्यन्ते त्वयि वीर प्रशासति॥ अमानुषाणि सत्त्वानि व्याहृतानि मुहुर्मुहुः। अनामयश्च मानां साग्रो मासो गतो ह्ययम् ।।१८ जीर्णानामपि सत्त्वानां मृत्यु याति राघव। अरोगप्रसवा नार्यो वपुष्मन्तो हि मानवाः॥
42277,एवमुक्ते तु रामेण भद्रः प्राञ्जलिरब्रवीत्। स्थिताः शुभाः कथा राजन्वर्तन्ते पुरवासिनाम्॥ अयं तु विजयं सौम्य दशग्रीववधार्जितम्। भूयिष्ठं स्वपुरे पौरैः कथ्यन्ते पुरुषर्षभ॥
42300,श्रुत्वा परिषदो मध्ये ह्यपवादं सुदारुणम्। पुरे जनपदे चैव त्वत्कृते जनकात्मजे॥ रामः संतप्तहृदयो मा निवेद्य गृहं गतः। न तानि वचनीयानि मया देवि तवाग्रतः॥
42310,इदमऱ्या प्रतीच्छ त्वं विस्रब्धा विगतज्वरा। यथा स्वगृहमभ्येत्य विषादं चैव मा कृथाः॥ श्रुत्वा तु भाषितं सीता मुनेः परममद्भुतम्। शिरसा वन्द्य चरणौ तथेत्याह कृताञ्जलिः॥
42314,भविष्यति दृढं रामो दुःखप्रायो विसौख्यभाक् । प्राप्स्यते च महाबाहुर्विप्रयोगं प्रियैर्वृतम् ॥ त्वां चैव मैथिली चैव शत्रुघ्नभरतौ तथा। स त्यजिष्यति धर्मात्मा कालेन महता महान्॥
42317,यद्यप्यहं नरेन्द्रेण रहस्यं श्रावितं पुरा। तथाप्युदाहरिष्यामि दैवं हि दुरतिक्रमम्॥ येनेदमीदृशं प्राप्तं दुःखं शोकसमन्वितम्। न त्वया भरतस्याग्रे शत्रुघ्नस्यापि संनिधौ॥
42319,यस्मादवध्यां मे पत्नीमवधीः क्रोधमूर्च्छितः। तस्मात्त्वं मानुषे लोके जनिष्यसि जनार्दन॥ तत्र पत्नीवियोगं त्वं प्राप्स्यसे बहुवार्षिकम्।
42326,अपवादः स किल ते पुनरेष्यति राघव॥ यदर्थं मैथिली त्यक्ता अपवादभयानृप। सोऽपवादः पुरे राजन्भविष्यति न संशयः॥
42330,एवं स राजा तं शापमुपभुङ्क्ते सुदारुणम्। कार्यार्थिनां विमर्दो हि राज्ञां दोषाय कल्पते॥ तच्छीघ्रं दर्शनं मह्यमभिवर्तन्तु कार्यिणः। सुकृतस्य हि कार्यस्य फलं नावैति पार्थिवः। तस्माद्गच्छ प्रतीक्षस्व सौमित्रे कार्यवाञ्जनः॥
42331,अथाध्वनि गतौ विप्रौ विज्ञाय स नृपस्तदा। आहूय मन्त्रिणः सर्वान्नैगमान्सपुरोधसः॥ तानुवाच नृगो राजा सर्वाश्च प्रकृतीस्तथा। दुःखेन सुसमाविष्टः श्रूयतां मे समाहिताः॥
42334,प्राप्तव्यान्येव प्राप्नोति गन्तव्यान्येव गच्छति॥ लब्धव्यान्येव लभते दुःखानि च सुखानि च। पूर्वे जात्यन्तरे वत्स मा विषादं कुरुष्व ह॥
42335,एवं प्रविश्यैव नृपस्तदानीं श्वभ्रं महद्रत्नविभूषितं तत्। संपादयामास तदा महात्मा शाप द्विजाभ्यां हि रुषा विमुक्तम्॥
42339,वरुणस्त्वब्रवीद्वाक्यं कंदर्पशरपीडितः। इदं तेजः समुत्स्रक्ष्ये कुम्भेऽस्मिन्देवनिर्मिते॥ एवमुत्सृज्य सुश्रोणि त्वय्यहं वरवर्णिनि। कृतकामो भविष्यामि यदि नेच्छसि संगमम्।।१८
42340,मयाभिमन्त्रिता पूर्वं कस्मात्त्वमवसर्जिता। पतिमन्यं वृतवती किमर्थ दुष्टचारिणि ॥ अनेन दुष्कृतेन त्वं मत्क्रोधकलुषीकृता। मनुष्यलोकमास्थाय कंचित्कालं निवत्स्यसि।।२४
42344,रामो रमयतां श्रेष्ठो भ्रातरं दीप्ततेजसम्। न सर्वत्र क्षमा वीर पुरुषेषु प्रदृश्यते॥ सौमित्रे दुःसरो रोषो यथा क्षान्तो ययातिना। सत्त्वानुगं पुरस्कृत्य तन्निबोध समाहितः॥
