index,text
49592,ऊरुप्रभेदाच महान् बभूव शरीरतो मे घनशोणितौधः। गुरोभयाचापि न चेलिवानहं ततो विबुद्धो ददृशे स विप्रः॥
49593,स धैर्ययुक्तं प्रसमीक्ष्य मां वै न त्वं विप्रः कोऽसि सत्यं वदेति। दाख्यातवान् सूत इत्येव शल्य॥
49599,तस्याहवे पौरुषं पाण्डवस्य ब्रूया हृष्टः समितौ क्षत्रियाणाम्॥ किं त्वं मूर्खः प्रसभं मूढचेता ममावोचः पौरुषं फाल्गुनस्या
49604,अज्ञानाद्धि क्षिपन् बाणान् घोररूपान् भयानकान्। होमधेन्वा वत्समस्य प्रमत्त इषुणाहनम्॥ चरन्तं विजने शल्य ततोऽनुव्याजहार माम्। यस्मात् त्वया प्रमत्तेन होमधेन्वा हतः सुतः॥
49608,शल्य उवाच परान् प्रति। ननु प्रलापाः कफ्ते यान् ब्रवीपि ऋते कर्णसहस्रेण शक्या जेतुं परे युधि॥
49610,गायन्त्यथ च नृत्यन्ति स्त्रियो मत्ता विवाससः। नगरागारवप्रेषु बहिर्माल्यानुलेपनाः॥ मत्तावगीतैर्विविधैः खरोष्ट्रनिनदोपमैः। अनावृता मैथुने ताः कामचाराश्च सर्वशः॥
49628,कृपश्च कृतवर्मा च शकुनिश्चापि सौबलः॥ हृष्टसेनाः सुसंरब्धा रथानीकप्रहारिणः। कोसलैः काश्यमत्स्यैश्च कारुषैः केकयैरपि॥ शूरसेनैः शूरवरैर्युयुधुर्युद्धदुर्मदाः।
49633,धृष्टद्युम्नस्ततः कर्णमविध्यद् दशभिः शरैः॥ द्रौपदेयास्त्रिसप्तत्या युयुधान्स्तु सप्तभिः। भीमसेनश्शुतःषष्ट्या सहदेव सप्तभिः॥ नकुलस्त्रिंशता बाणैः शतानीकस्तु सप्तभि। शिखण्डी दशभिर्वीरो धर्मराजः शतेन तु॥
49649,संजय उवाच न्यवर्तत॥ तानभिद्रवतो दृष्ट्वा पाण्डवांस्तावकं बलम्। दुर्योधन महाराज वारयामास सर्वशः॥ योधांश्च स्वबलं चैव समन्ताद् भरतर्षभ। क्रोशतस्तव पुत्रस्य न स्म राजन्
49657,ततो मुहूर्ताद् राजेन्द्र पाण्डवः कर्णमाद्रवत्। समापतन्तं सम्प्रेक्ष्य कर्णो वैकर्तनो वृषः॥ आजघान सुसंक्रुद्धो नाराचेन स्तनान्तरे। पुनश्चैनममेयात्मा शरवर्षैरवाकिरत्॥
49663,ततः कर्णो भृशं क्रुद्धोः दृढमादाय कार्मुकम्॥ भीमं विव्याध दशभिः कङ्कपत्रैः शिलाशितैः। कार्मुकं चास्य चिच्छेद भल्लेन निशितेन च॥
49671,अन्योन्यं श्रावयन्ति स्म नामगोत्राणि भारत। पितृनामानि च रणे गोत्रनामानि वा विभो॥ श्रावयाणाश्च बहवस्तत्र योद्धा विशाम्पते। अन्योन्यमवमृद्नन्तः शक्तितोमरपट्टिशैः॥
49676,हन्यमानमपश्यंश्च निश्चेष्टं स्म पराक्रमे। अयुतं तत्र योधानां हत्वा पाण्डुसुतो रणे॥ व्यभ्राजत महाराज विधूमोऽग्निरिव ज्वलन्।
49679,संजय उवाच द्रौणियुधिष्ठिरं दृष्ट्वा शैनेयेनाभिरक्षितम्। द्रौपदेयैस्तथा शूरैरभ्यवर्तत हृष्टवतः॥ किरन्निषुगणान् घोरान् स्वर्णपुङ्खाशिलाशितान्। दर्शयन् विविधान् मार्गान् शिक्षाश्च लघुहस्तवत्॥
49683,जिष्णुं च जिष्णुकर्माणं देवापि भद्रमेव च।॥ दण्डं च राजन् समरे चित्रं चित्रायुधं हरिम्। सिंहकेतुं रोचमान् शलभं च महारथम्॥ निजधान सुसंक्रुद्धश्चेदीनां त महारथान्।
49698,स मूर्छा परमां गत्वा ध्वजयष्टिं समाश्रितः। तं विसंज्ञं महाराज शत्रुणा भृशपीडितम्॥ अपोवाह रणात् सूतो रक्षमाणो धनंजयात्।
49708,पाञ्चालापसदाद्य त्वां प्रेषयिष्यामि मृत्यवे॥ पापं हि यत् त्वया कर्म नता द्रोणंपुरा कृतम्। अद्यं त्वां तप्स्यते तद् वै यथा न कुशल तथा॥ अरक्ष्यमाणः पार्थेन यदि तिष्ठसि संयुगे। नापक्रामसि वा मूढ सत्यमेतद् ब्रवीमि ते॥
49721,आर्यां युद्धे मति कृत्वा प्रत्येहि रथयूथपम्। पञ्च ह्येतानि मुख्यानि स्थानां रथसत्तम॥ शतान्यायान्ति समरे बलिनां तिग्मतेजसाम्। पञ्च नागसहस्राणि द्विगुणा वाजिनस्तथा॥ अभिसंहत्य कौन्तेयं पदातिप्रयुतानि च।
49723,वृतः सृञ्जयसैन्येन शैनेयेन च भारत। वध्यन्त एते समरे कौरवा निशितैः शरै॥ भीमसेनेन कौन्तेय पञ्चालैश्च महात्मभिः।
49724,अभिद्रवन्ति च रणे मृदनन्तः सायकैः : परान्। पश्यस्वैषां च माहात्म्यं पञ्चाला हि पराक्रमात्॥ धार्तराष्ट्रान् विनिघ्नन्ति क्रुद्धाः सिंहा इव द्विपान्।
49725,संजय उवाच एतच्छ्रुत्वा महाबाहुर्वासुदेवाद् धनंजयः। भीमसेनेन तत् कर्मकृतं दृष्ट्वा सुदुष्करम्॥ अर्जुनो व्यधमच्छिष्टानहितान् निशितैः शरैः।
49727,धृतराष्ट्र उवाच निवृत्ते भीमसेने च पाण्डवे च युधिष्ठिरे। वध्यमाने बले चापि मामके पाण्डुसृञ्जयैः॥ द्रवमाणे बलौघे च निरानन्दे मुहुर्मुहुः। किमकुर्वन्त कुरवस्तन्ममाचक्ष्व संजय॥
49743,सर्वलोकवहां रौद्रां परलोकवहां नदीम्। सस्थान् रथिनः सर्वान् पार्थचापच्युतैः शरैः॥ द्रौणेरपहतान् संख्ये ददृशुः स च तां तथा। प्रावर्तयन्महाघोरां नदी परवहां तदा॥
49745,हयाश्च पर्यधावन्त मुक्तयोक्त्रास्ततस्ततः। तद् दृष्ट्वा कर्म पार्थस्य द्रौणिराहवशोभिनः॥ अर्जुनं जयतां श्रेष्ठं त्वरितोऽभ्येत्य वीर्यवान्। विधुन्बानो महचापं कार्तस्वरविभूषितम्॥ अवाकिरत्ततो द्रौणिः समन्तान्निशितैः शरैः।
49756,गच्छन्नेव तु कौन्तेयो धर्मराजदिदृक्षया। सैन्यमालोकयामास नापश्यत् तत्रचाग्रजम्॥ युद्धं कृत्वा तु कौन्तेयो द्रोणपुत्रेण भारत। दुःसह वज्रिणा संख्ये पराजित्य गुरोः सुतम्॥
49758,अर्जुन उवाच तस्माद् भवाशीघ्रमितः प्रयातु राज्ञः प्रवृत्यै कुरुसत्तमस्य। नूनं स विद्धोनऽतिभृशं पृषत्कैः कर्णेन राजा शिबिरं गतोऽसौ॥
49762,संजय उवाच ततो हयान् सर्वदाशार्हमुख्यः प्रचोदयन् भीममुवाच चेदम्। नैतचित्रं तव कर्माद्य भीम यास्माम्यहं पार्थारिसंघान्॥
49765,तेन केतुश्च मे छिन्नो हतौ च पार्णिसारथी। हतावाहस्तुश्चास्मि युयुधानस्य पश्यतः॥ धृष्टद्युम्नस्य यमयोर्वीरस्य च शिखण्डिनः। पश्यतां द्रौपदेयानां पञ्चालानां च सर्वशः॥
49766,त्रयोदशाहं वर्षाणि यस्माद् भीतो धनंजय। न स्म निद्रा लभे रात्रौ न चाहनि सुखं क्वचित्।। १५
49767,तस्य द्वेषेण संयुक्तः परिदह्ये धनंजय। आत्मनो मरणे यातो वाध्रीणस इव द्विपः॥ तस्यायमगमत् कालश्चिन्तयानस्य मे चिरम्। कथं कर्णो मया शक्तो युद्धे क्षपयितुं भवेत्॥
49773,कचित् संग्रामो विदतौ वै तवायं समागमे सृञ्जयकौरवाणाम्। यत्रावस्थामीदृशी प्रापितोऽहं कञ्चित् त्वया सोऽद्य हतो दुरात्मा॥
49779,न चाप्यभूत् कान्तमनाः स राजन् यावन्नास्मान् दृष्ट्वान् सूतपुत्रः। मश्वतथाम्ना पूर्वतरं क्षतं च॥ मन्ये कालमपयानस्य राजन् क्रूरात् कर्णात् तेऽहमचितन्त्यकर्मन्।
49785,यत् तद् वाक्यं द्वैतवने त्वयोक्तं कर्णं हन्तास्म्येकरथेन सत्यम्। त्यक्त्वा तं वै कथमद्यापयातः कर्णाद् भीतो भीमसेनं विहाय॥
49790,अस्मात् परो नो भविता धनुर्धरो नैनं भूतं किंचन जातु जेता। इच्छन्नयं सर्वभूतानि कुर्याद् वशे वशी सर्वसमाप्तविद्यः॥
49791,कान्त्या शशाङ्कस्य जवेन वायोः स्थैर्येण मेरोः क्षमया पृथिव्याः। सूर्यस्य भासा धनदस्य लक्ष्म्या शौर्येण शक्रस्य बलेन विष्णोः॥ तुल्यो महात्मा तव कुन्ति पुत्रो जातोऽदितेर्विष्णुरिवारिहन्ता। स्वेषां जयाय द्विषतां वधाय ख्यातोऽमितौजाः कुलतन्तुकर्ता॥
49793,तेनाद्य तप्स्ये भृशमप्रमेयं यच्छत्रुवर्गे नरकं प्रविष्टः। तदैव वाच्योऽस्मि ननु त्वयाहं न योत्स्येऽहं सूतपुत्र कथंचित्॥ ततो नाहं सृञ्जयान् केकयांश्च समानयेयं सुहृदो रणाय।
49809,अथ कौशिकमभ्येत्य प्राहुस्ते सत्यवादिनम्। कतमेन पथा भगवन् बहवो जनाः॥ सत्येन पृष्टः प्रबूहि यदि तान् वेत्थ शंस नः।
49810,श पृष्टः कौशिकः सत्यं तानुवाच ह॥ बहुवृक्षलतागुल्ममेतद् वनमुपाश्रिताः। इति तान् ख्यापयामास तेभ्यस्तत्त्वं स कौशिकः॥५१
49826,यते हि नित्यं तव कर्तुमिष्टं दारैः सुतैर्जीवितेनात्मना च। एवं यन्मां वाग्विशिखेन हंसि त्वत्तः सुखं न वयं विद्म किंचित्॥
49831,न मादृशोऽन्यो नरदेव विद्यते धनुर्धरो देवमृते पिनाकिनम्॥ अहं हि तेनानुमतो महात्मना क्षणेन हन्यां सचराचरं जगत्।
49832,मया हि राजन् सादिगीश्वरा दिशो विजित्य सर्वा भवतः कृता वशे॥ स राजसूयश्च समाप्तदक्षिणः सभा च दिव्या भवतो ममौजसा।
49844,भवन्तं नाथमासाद्य ह्यावां व्यसनसागरात्। घोरादद्य समुत्तीर्णाबुभावज्ञानमोहितौ॥ त्वबुद्धिप्लवमासाद्य दुःखशोकार्णवाद् वयम्। समुत्तीर्णाः सहामात्याः सनाथाः स्म त्वयाच्युत।।६०
49848,तत अतिश्लिष्य तं प्रेम्णा मूर्ध्नि चाध्राय पाण्डवः। प्रीत्या परमया युक्तो विस्मयंञ्च पुनः पुनः॥ अब्रवीत् तं महेष्वासं धर्मराजे धनंजयम्।
49853,एवमुक्तोऽब्रवीत् पार्थ केशवो राजसत्तम॥ शक्तोऽसि भरतश्रेष्ठ हन्तुं कर्णं महाबलम्। एष चापि हि मे कामो नित्यमेव महारथ॥ कथं भवान् रणे कर्णं निहन्यादिति सत्तम।
49854,युधिष्ठिर उवाच एह्येहि पार्थ बीभत्सो मां परिष्वज पाण्डव। वक्तव्यमुक्तोऽस्मि हितं त्वया क्षान्तं च तन्मया॥
49857,एवमुक्तो महाराज फाल्गुनेन महात्मना॥ उवाच दारुकं कृष्णः कुरुं सर्व यथाब्रवीत्। अर्जुनो भरतश्रेष्ठः श्रेष्ठः सर्वधनुष्मताम्॥
49861,को हि द्रोणं च भीष्मं च भगदत्तं च मारिष॥ विन्दानुविन्दावावन्तयौ काम्बोजं च सुदक्षिणम्। श्रुतायुषं महावीर्यमच्युतायुषमेव च। प्रत्युद्गम्य भवेत् क्षेमी यो न स्यात् त्वमिव प्रभो॥२०
49873,तथा चरन्तं समरे तपन्तमिव भास्करम्। पदातिकोटिसाहस्त्राः प्रवरायुधपाणयः॥ न शेकुः संजया द्रष्टुं तथैवान्ये महीक्षितः। विचरन्तं तथा तं तु संग्रामे जितकाशिनम्॥ सर्वोद्यमेन महता पाण्डवा समभिद्रवत्।
49890,अपतिहसि कृष्णेति सूतपुत्रो यदब्रवीत्। धृतराष्ट्रमते कर्णः श्लाघमानः स्वकान् गुणान्॥ अनृतं तत् करिष्यन्ति मामका निशिताः शराः। आशीविषा इव क्रुद्धास्तस्य पास्यन्ति शोणितम्।। २३
49895,धृतराष्ट्र उवाच समागमे पाण्डवसुंजयानां महाभये मामकानामगाधे। धनंजये तात रणाय याते कर्णेन तद् युद्धमथोऽत्र कीदृक्॥
49898,रथान् ससूतान् सहयान् गजांश्च सर्वानरीन् मृत्युवशं शरौघैः। निन्ये हयांश्चैव तथा ससादीन् पदातिसङ्घांश्च तथैव पार्थः॥
49899,स तूत्तमौजा निशितैः पृषत्कैविव्याध खङ्गेन च भास्वरेण। पाणि हयांश्चैव कृपस्य हत्वा शिखण्डिवाहं स ततोऽध्यरोहत्॥
49907,विशोक उवाच षण्मार्गणानामयुतानि वीर क्षुराश्च भल्लाश्च तथायुताख्याः। नाराचानां द्वे सहस्रे च वीर त्रीण्येव च प्रदराणां स्म पार्थ॥
49926,तैस्तस्य तु महाराज भल्लैः संनतपर्वभिः॥ द्वाभ्यां स सारथिं ह्या द् भीमं सप्तभिरेव च। ध्वजमेकेन चिच्छेद द्वाभ्यां छत्रं विशाम्पते॥ चतुर्भिश्चतुरो वाहान् विव्याध सुबलात्मजः।
49941,संजय उवाच अर्जुनस्तु महाराज हत्वा सैन्यं चतुर्विधम्। सूतपुत्रं च संक्रुद्ध दृष्ट्वा चैव महारणे॥ शोणितोदां महीं कृत्वा सांसमजास्थिपङ्कलाम्। मनुष्य शीर्षपाषाणां हस्त्यश्वकृतरोधसम्॥ शूरस्थिचयसंकीर्णा काकगृध्रानुनादिताम्। छत्रहंसप्लवोपेता वीरवृक्षापहरिणीम्॥ हारपद्माकरवतीमुष्णीषवरफेनिलाम्। धनुःशरध्वजोपेतांन नरक्षुद्रकपालिनीम्॥ चर्मवर्मभ्रमोपेतां रथोडुपसामाकुलाम्। जयैषिणां च सुतरां भीरूणां च सुदुतराम्॥
49943,तत्र मे बुद्धित्पन्ना वाहयात्र महारथम्। नाहत्वा समरे कर्णं निवर्तिष्ये कथञ्चन॥ राधेयो ह्यन्यथा पार्थान् सृञ्जयांश्च महारथान्। निःशेषान् समरे कुर्यात् पश्यता नो जनार्दन॥
49947,शल्य उवाच अजय्यमेनं प्रवदन्तिन युद्धे महारथाः कर्ण रथप्रवीरम्। एकाकिनं किमु कृष्णाभिगुप्तं विजेतुमेनं क इहोत्सहेत॥
49951,इति ब्रुवशल्यममित्रहन्ता कर्णो रणे मेघ इवोन्ननाद॥ अभ्येत्य पुत्रेण तवाभिनन्दितः समेत्य चोवाच कुरुप्रवीरम्। कृपं च भोज च महाभुजावुभौ तथैव गान्धारपति सहानुजम्॥ गुरोः सुतं चावरजं तथाऽऽत्मनः पदातिनोऽथ द्विपसादिनश्च तान्। निरुध्यताभिद्रवताच्युतार्जुनौ श्रमेण संयोजयताशु सर्वशः॥ यथा भवद्भिर्भृशविक्षितावुभौ सुखेन हन्यामहमद्य भूमिपाः।
49957,संजय उवाच राजन् कुरूणां प्रवरैबलैर्भीममभिद्रुतम्। मजन्तमिव कौन्तेयमुजिहीर्घर्धनंजयः॥ विसृज्य सूतपुत्रस्य सेनां भारत सायकैः। प्राहिणोन्मृत्यलोकास्य परवीरान् धनंजयः॥
49974,हयाः ससूता निहता नरेन्द्र चूर्णीकृतश्चास्य रथः पतन्त्या। दुःशासनं पाण्डवाः प्रेक्ष्य सर्वे हृष्टाः पञ्चालाः सिंहनादानमुञ्चन॥
49980,एवं त्वसौ राजसुतंन निशम्य ब्रुवन्तमाजौ विनिपीडय वक्षः। मुटुर्ननादाथ समस्तयोधान्॥ त्वसौ भवेदद्य निरस्तबाहुः। माक्षिप्य योधास्तरसा महाबलः॥ एवं क्रुद्धो भीमसेनः करेण उत्पाटयामास भुजं महात्मा। दुःशासनं तेन स वीरमध्ये जघान् वज्रशनिसंनिभेन॥
49983,ये चापि नासन् व्यथिता मनुष्यस्तेषां करेभ्यः पतितं हि शस्रम्। भयाच संचुक्रुशुरस्वरैस्ते निमीलिताक्षा ददृसुः समन्ततः॥
49985,तस्मिन कृते भीमसेनेन रूपे दृष्ट्वा जनाः शोणितं पीयमानम्। सम्प्राद्रवंश्चित्रसेनेन सार्ध भीमं रक्षो भाषमाणा भयार्ताः॥
49992,शराभिघाताच रुषा च राजन् स्वया च भासास्त्रसमीरणाच। मिद्धो यथाऽऽज्याहुतिभिर्हताशः॥ कर्णस्य पुत्रो नकुलस्य राजन् सर्वानश्वानक्षिणोदुत्तमास्त्रैः। नुदग्रगान् हेमजालावनद्धान्॥
49993,महाभये रक्ष्यमाणो महात्मा भ्रात्रा भीमेनाकरोत् भीमम्। तं कर्णपुत्रो विधमन्तमेकं नराश्वमातङ्गरथाननेकान्॥ विव्याध वीरं नकुलं सरोषः।
49996,तं चायसं निशितं तीक्ष्णधारं विकोशमुग्रं गुरुभारसाहम्। माधुन्वतः सर्पमिवोग्ररूपम्॥ श्चकर्त खड्ने निशितैः सुवेगैः। पुनश्च दीप्तैर्निशितैः पृषत्कैः स्तनान्तरे गाढमथाभ्यविद्धयत्॥
50015,जयतामर्जुनं कर्ण इति सूर्योऽभ्यभाषत॥ हत्वार्जुनं मम सुतः कर्णो जयतु संयुगे। हत्वा कर्णं जयत्वद्य मम पुत्रो धनंजयः॥
50018,नैतयोस्तु समः कश्चिद् दिवि वा मानुषेषु वा। अनुगम्यास्त्रयो लोकाः सह देवर्षिचारणैः॥ सर्वदेवगणाश्चापि सर्वभूतानि यानि च। अनयोस्तु प्रभावेण वर्तते निखिलं जगत्॥
50034,नसर्गतस्ते तव वीर बान्धवाः पुनश्च साम्ना समवाप्नुहि प्रभो। तवयि प्रसन्ने यदि मित्रतां गते हितं कृतं स्याज्जगतस्त्वयातुलम्॥
50045,नाश्चर्यमेतत् प्रतिभाति मेऽद्या कृष्णापरिक्लेशमनुस्मर त्वं यथाब्रवीत षण्ढतिलान् स्म वाचः॥ रूक्षाः सुतीक्ष्णाश्च हि पापबुद्धिः सूतात्मजोऽयं गतभूर्दुरात्मा। संस्यमृत्य कर्ण तदिहाद्य पापं जह्यासु कर्ण युधि स्वायसाचिना॥
50048,कर्ण पुरस्कृत्य विदुर्हि सर्वे तवासस्त्रमस्त्रैर्विनिपात्यमानम्। यया धृत्या निहतं तामसास्त्रं युगे युगे राक्षसाश्चापि घोराः॥ दम्भोद्भवाश्चासुराश्चाहवेषु तया धृत्या जहि कर्णं त्वमद्य।
50053,ब्राह्म विधेयं परमं जनास्तत्॥ निति स्मोक्तोऽयोजयत् सव्यसाची। ततो दिशः प्रदिशश्चापि सर्वाः समावृणोत् सायकैर्भूरितेजाः॥ दिवाकरांशुप्रतिमै लद्भिः।
50058,दृष्ट्वा तु मुख्यावथ युध्यमानौ दिद्दक्षवः शूरवरावरिघ्नौ॥ कर्ण च पार्थ च विलोकयन्तः खस्था महीस्थाश्च जनावतस्थुः।
50064,स चक्ररथानथ पादरक्षान् पुरःसरान् पृष्ठगोपांश्च सर्वान्। दुर्योधनेनानुमतानरिघ्नः समुद्यतान् स रथान् सारभूतान्॥ द्विसाहस्त्रान् समरे सव्यसाची कुरुप्रवीरानृषभः कुरूणाम्। क्षणेन सर्वान् सरथाश्वसूतान् निनाय राजन् क्षयमेकवीरः॥
50072,तस्मिस्तु नागे धनुषि प्रयुक्ते हाहाकृता लोकपालाः सशक्राः। न चापि तं बुबुधे सूतपुत्रो बाणे प्रविष्टं योगबलेन नागम्॥
50081,गोकर्णासुमुखी कृतेन इषुणा गोपुत्रसम्प्रेषिता गोशाब्दात्मजभूषणं सुविहितं सुव्यक्तगोऽसुप्रभम्। दृष्ट्वा गोगतकं जहार मुकुटं गोशब्दगोपूरि वै गोकर्णासनमर्दनश्च न ययावप्राप्य मृत्योर्वशम्॥
50082,तं चापि दग्ध्वा तपनीयचित्रं किरीटमाकृत्य तदर्जुनस्या इयेष गन्तु पुनरेव तूणं दृष्टश्च कर्णेन ततोऽब्रवीत तम्॥
50089,ततो वृषो बाणनिपातकोपितो महोरगो दण्डविघट्टितो यथा। तदाशुकारी व्यसृजच्छरोत्तमान् महाविष: सर्प इवोत्तमंन विषम्॥ नवैर्नवत्या च शैरस्तथार्जुनम्। शरेण घोरेण पुनश्च पाण्डवं विदार्य को व्यनदजहास च॥
50096,धर्मप्रधानं किल पाति धर्म इत्यब्रुवन् धर्मविदः सदैव। वयं च धर्मे प्रयताम नित्यं चर्तुं यथाशक्ति यथाश्रुतं च॥ स चापि निघ्नाति न पाति भक्तान् मन्ये न नित्यं परिपाति धर्मः॥
50102,वनवासे व्यतीते च कर्ण वर्षे त्रयोदशे। न प्रयच्छसि यद् राज्यं क्व ते धर्मस्तदा गतः॥
50105,नलो ह्यक्षैर्निर्जितः पुष्करेण पुनर्यशो राज्यमवाप वीर्यात्। सर्वेः समेताः परिवृत्तलोभाः॥ निहत्य शूत्रन् समरे प्रवृद्धान् ससोमका राज्यमवाप्नुयुस्ते। तथा गता धार्तराष्ट्रा विनाशं धर्माभिगुप्तैः सततं नृसिंहः॥
50125,शृणुध्वं क्षत्रियाः सर्वे यावन्तः स्थ समागताः॥ तदा शूरं च भीरुं च मारयत्यन्तको यमः को नु मूढो न युध्येत मादृशः क्षत्रियव्रतः॥
50126,न ह्यधर्मोऽस्ति पापीयान् क्षत्रियस्य पलायनात्। न युद्धधर्माच्छ्रेयो हि पन्थाः स्वर्गस्य कौरवाः। अचिरेण हता लोकान् सद्यो योधाः समश्नुता॥
50131,नराश्वमातङ्गशरीरजेन रक्तेन सिक्तां च तथैव भूमिम्। नारी प्रकाशामिव सर्वगम्याम्॥ प्रच्छन्नरूपां रुधिरेण राजन् रौद्रे मुहुर्तेऽतिविराजमाने। नैवावतस्थुः कुरवः समीक्ष्य प्रव्राजिता देवलोकाय सर्वे॥
50132,वधेन कर्णस्य तु दुःखितास्ते हा कर्ण हा कर्ण इति ब्रुवाणा। दुतं प्रयाताः शिबिराणि राजन् दिवाकरं रक्तमवेक्षमाणाः॥
50133,आहृत्य च यशो दीप्तं सुयुद्धेनात्मनो भुवि। विसृज्य शरवर्षाणि प्रताप्त च दिशो दश॥ सुपः समरे कर्णः स शान्तः पार्थतेजसा।
50135,यस्य ब्राह्मणसात् सर्वं वित्तमासीन्महात्मनः। नादेयं ब्राह्मणेष्वासीद् यस्य स्वमपि जीवितम्॥ सदा स्त्रीणां प्रियो नित्यं दाता चैव महारथः। स वै पार्थास्त्रनिर्दग्धो गतः परमिकां गतिम्॥
50142,संछिन्नभिन्नकवचं बाणैश्च विदलीकृतम्। सपुत्रं निहतं दृष्ट्वा कर्णं राजा युधिष्ठिरः॥ संजातप्रत्ययोऽतीव वीक्ष्य चैवं पुनः पुनः। प्रशशंस नरव्याघ्राबुभौ माधवपाण्डवौ॥
50150,तथैव विष्णुर्भगवान् सनातनः स चात्र देवः परिकीर्त्यते यतः। ततः स कामाँल्लभते सुखी नरो महामुनेस्तस्य वचोऽर्चितं यथा॥
50159,निश्चक्रमुस्ततः सर्वाः स्त्रियो भरतसत्तम।॥ सर्वे दृष्ट्वा राजानमातुरम्। सुहृदश्च तथा ततो नरपतिं तत्र लब्धसंज्ञं परंतप॥ अवैक्षत् संजयो दीनं रोदमानं भृशातुरम्। प्राञ्जलिर्निश्वसन्तं च तं नरेन्द्रं मुहुर्मुहुः। समाश्वासयत क्षत्ता वचसा मधुरेण च॥
50160,धृतराष्ट्र उवाच अहो बत महद् दुःखं यदहं पाण्डवान् रणे। क्षेमिणश्चाव्ययांश्चैव त्वत्त: सूत शृणोमि वै॥
50165,तेषां मध्ये स्थितो युद्धे भ्रातृभिः परिवारितः। योधयिष्याम्यहं पार्थान् पञ्चालांश्चैव सर्वशः॥ चेदींश्च नृपशार्दूल द्रौपदेयांश्च संयुगे। सात्यकिं कुन्तिभोजं च राक्षसं च घटोत्कचम्॥
50172,दुर्योधनो हतो यत्र शल्यश्च निहतो युधि॥ दुःशासनो विविंशश्च विकर्णश्च महाबलः। कथं हि भीमसेनस्य श्रोष्येऽहं शब्दमुत्तमम्॥ एकेन समरे येन हतं पुत्रशतं मम।
50186,यत् किञ्चित् सुहृदा वाच्यं तत् सर्वं श्रावितो ह्यहम्। कृतं च भवता सर्वं प्राणान् संत्यज्य युध्यता॥
50189,यदा च द्रौपदी क्लिष्टा मद्विनाशाय दुःखिता। स्थण्डिले नित्यदा शेते यावद् वैरस्य यातनम्।॥ उग्रं तेपे तपः कृष्णा भर्तृणामर्थसिद्धये।
50190,त्यक्त्वा तु विविधान् भोगान् प्राप्तानां परमां गतिम्। अपीदानीं सुयुद्धेन गच्छेयं यत्सलोकताम्॥ शूराणामार्यवृत्तानां संग्रामेष्वनिवर्तिनाम्। धीमतां सत्यसंघानां सर्वेषां ऋतुयाजिनाम्॥ शस्त्रावभृथपूतानां ध्रुवं वासस्त्रिविष्टपे। मुदा नूनं प्रपश्यन्ति युद्धे ह्यप्सरसां गणाः॥ पश्यन्ति नूनं पितरः पूजितान् सुरसंसदि। अप्सरोभिः परिवृतान् मोदमानांस्त्रिविष्टपे॥
50196,द्रौणिरुवाच अयं कुलेन रूपेण तेजसा यशसा श्रिया। सर्वैर्गुणैः समुदितः शल्यो नोऽस्तु चमूपतिः॥ युद्धाय च मति
50198,स भवानस्तु न शूरः प्रणेता वाहिनीमुखे॥ रणं याते च भवति पाण्डवा मन्दचेतसः। भविष्यन्ति सहामात्यः पञ्चालाश्च निरुद्यमा:॥
50202,हृष्टाश्चासंस्तथा योधा मद्रकाश्च महारथाः। तुष्टुवुश्चैव राजानं शल्यमाहवशोभिनम्॥ जय राजंश्चिरञ्जीव जहि शत्रून् समागतान्। तव बाहुबलं प्राप्य धार्तराष्ट्रा महाबलाः॥ निखिलाः पृथिवी सर्वा प्रशासन्तु हतद्विषः।
50203,शल्य उवाच अद्य चाहं रणे सर्वान् पञ्चालान् सह पाण्डवैः॥ निहनिष्यामि वा राजन् स्वर्ग यास्यामि वा हतः।
50213,यो ह्येकः पाण्डवैर्युध्येद् यो वा युध्यन्तमुत्सृजेत्। स पञ्चभिर्भवेद् युक्तः पातकैचोपपातकैः॥ (अद्याचार्यसुतो द्रौणिर्नैको युध्येत शत्रुभिः।) अन्योन्यं परिरक्षद्भिर्योद्धव्यं सहितैश्च ह।
50215,आशा बलवती राजन् पुत्राणां तेऽभवत्तदा॥ हते द्रोणे च भीष्मे च सूतपुत्रे च पातिते। शल्यः पार्थान् रणे सर्वान् निहनिष्यति मारिष॥
50216,तामाशां हृदये कृत्वा समाश्वस्य च भारत। मद्रराजं च समरे समाश्रित्य महारथम्॥ नाथवन्तं तदाऽऽत्मानममन्यन्त सुतास्तव।
50217,तान् समाश्वास्य योधास्तु मद्रराजः प्रतापवान्॥ व्यूह्य व्यूहं महाराज सर्वतोभद्रमृद्धिमत्। प्रत्युद्ययौ रणे पार्थान् मद्रराजः प्रतापवान्॥ विधुन्वन् कार्मुकं चित्रं भारघ्नं वेगवत्तरम्।
50237,यया मायामयान् दृप्तान् सुबहून् धनदालये। जघान गुह्यकान् क्रुद्धो नदन् पार्थो महाबलः॥ निवार्यमाणो बहुभिद्रौपद्याः प्रियमास्थितः।
