index,label
47292,3
47293,3
47296,3
47304,3
47306,3
47308,3
47317,3
47321,3
47326,3
47332,3
47348,3
47350,3
47366,3
47370,3
47375,3
47376,3
47381,3
47383,3
47387,3
47388,3
47393,3
47394,3
47395,3
47402,3
47416,3
47419,3
47420,3
47422,3
47432,3
47441,3
47448,3
47449,3
47452,3
47454,3
47464,3
47471,3
47477,3
47480,3
47485,3
47491,3
47503,3
47506,3
47518,3
47522,3
47526,3
47529,3
47532,3
47544,3
47559,3
47563,3
47573,3
47574,3
47575,3
47577,3
47584,3
47588,3
47594,3
47602,3
47606,3
47617,3
47623,3
47625,3
47630,3
47632,3
47633,3
47638,3
47644,3
47651,3
47653,3
47655,3
47659,3
47662,3
47673,3
47684,3
47687,3
47693,3
47695,3
47698,3
47702,3
47708,3
47711,3
47712,3
47714,3
47717,3
47730,3
47736,3
47739,3
47746,3
47756,3
47766,3
47774,3
47776,3
47792,3
47800,3
47804,3
47819,3
47823,3
47826,3
47827,3
47837,3
47843,3
47845,3
47850,3
47853,3
47854,3
47864,3
47870,3
47878,3
47881,3
47883,3
47885,3
47892,3
47897,3
47898,3
47899,3
47901,3
47905,3
47912,3
47920,3
47939,3
47949,3
47951,3
47953,3
47960,3
47962,3
47966,3
47967,3
47971,3
47978,3
47983,3
47987,3
47992,3
48005,3
48015,3
48016,3
48022,3
48031,3
48047,3
48065,3
48088,3
48096,3
48099,3
48111,3
48119,3
48122,3
48125,3
48126,3
48146,3
48150,3
48155,3
48161,3
48162,3
48166,3
48203,3
48206,3
48223,3
48227,3
48237,3
48238,3
48241,3
48244,3
48245,3
48302,3
48303,3
48306,3
48309,3
48314,3
48327,3
48336,3
48349,3
48350,3
48367,3
48374,3
48385,3
48388,3
48389,3
48400,3
48401,3
48410,3
48420,3
48438,3
48439,3
48445,3
48458,3
48465,3
48466,3
48483,3
48484,3
48495,3
48496,3
48536,3
48539,3
48553,3
48557,3
48564,3
48594,3
48596,3
48599,3
48607,3
48615,3
48616,3
48618,3
48625,3
48637,3
48644,3
48649,3
48653,3
48657,3
48658,3
48669,3
48674,3
48675,3
48678,3
48689,3
48695,3
48696,3
48704,3
48712,3
48725,3
48732,3
48745,3
48752,3
48759,3
48768,3
48788,3
48794,3
48796,3
48804,3
48811,3
48819,3
48836,3
48837,3
48841,3
48851,3
48858,3
48859,3
48862,3
48863,3
48865,3
48872,3
48874,3
48876,3
48878,3
48881,3
48889,3
48893,3
48912,3
48924,3
48930,3
48931,3
48942,3
48944,3
48952,3
48960,3
48962,3
48969,3
48975,3
48977,3
48982,3
48983,3
48987,3
48992,3
48998,3
49005,3
49011,3
49016,3
49021,3
49023,3
49037,3
49040,3
49041,3
49048,3
49056,3
49057,3
49063,3
49064,3
49069,3
49071,3
49080,3
49085,3
49090,3
49091,3
49098,3
49117,3
49127,3
49153,3
49154,3
49161,3
49163,3
49172,3
49174,3
49176,3
49185,3
49187,3
49190,3
49203,3
49204,3
49205,3
49211,3
49212,3
49213,3
49228,3
49234,3
49244,3
49252,3
49254,3
49268,3
49271,3
49302,3
49303,3
49306,3
49307,3
49313,3
49333,3
49334,3
49354,3
49367,3
49372,3
49380,3
49384,3
49393,3
49395,3
49398,3
49402,3
49412,3
49418,3
49421,3
49423,3
49432,3
49438,3
49444,3
49456,3
49462,3
49474,3
49484,3
49487,3
49492,3
49499,3
49500,3
49501,3
49506,3
49512,3
49523,3
49527,3
49528,3
49532,3
49533,3
49535,3
49540,3
49542,3
49557,3
49570,3
49580,3
49588,3
49592,3
49593,3
49599,3
49604,3
49608,3
49610,3
49628,3
49633,3
49649,3
49657,3
49663,3
49671,3
49676,3
49679,3
49683,3
49698,3
49708,3
49721,3
49723,3
49724,3
49725,3
49727,3
49743,3
49745,3
49756,3
49758,3
49762,3
49765,3
49766,3
49767,3
49773,3
49779,3
49785,3
49790,3
49791,3
49793,3
49809,3
49810,3
49826,3
49831,3
49832,3
49844,3
49848,3
49853,3
49854,3
49857,3
49861,3
49873,3
49890,3
49895,3
49898,3
49899,3
49907,3
49926,3
49941,3
49943,3
49947,3
49951,3
49957,3
49974,3
49980,3
49983,3
49985,3
49992,3
49993,3
49996,3
50015,3
50018,3
50034,3
50045,3
50048,3
50053,3
50058,3
50064,3
50072,3
50081,3
50082,3
50089,3
50096,3
50102,3
50105,3
50125,3
50126,3
50131,3
50132,3
50133,3
50135,3
50142,3
50150,3
50159,3
50160,3
50165,3
50172,3
50186,3
50189,3
50190,3
50196,3
50198,3
50202,3
50203,3
50213,3
50215,3
50216,3
50217,3
50237,3
50239,3
50264,3
50270,3
50272,3
50282,3
50283,3
50284,3
50294,3
50295,3
50297,3
50309,3
50319,3
50326,3
50329,3
50334,3
50335,3
50343,3
50357,3
50359,3
50360,3
50374,3
50377,3
50386,3
50398,3
50399,3
50401,3
50403,3
50417,3
50419,3
50421,3
50429,3
50430,3
50439,3
50446,3
50448,3
50449,3
50450,3
50455,3
50456,3
50461,3
50462,3
50472,3
50496,3
50507,3
50509,3
50511,3
50512,3
50519,3
50530,3
50533,3
50548,3
50555,3
50565,3
50573,3
50588,3
50594,3
50599,3
50600,3
50607,3
50617,3
50620,3
50628,3
50631,3
50632,3
50640,3
50657,3
50660,3
50661,3
50665,3
50666,3
50682,3
50690,3
50691,3
50692,3
50693,3
50703,3
50714,3
50724,3
50727,3
50737,3
50754,3
50755,3
50762,3
50768,3
50784,3
50789,3
50790,3
50795,3
50799,3
50808,3
50809,3
50811,3
50817,3
50829,3
50830,3
50831,3
50834,3
50851,3
50859,3
50869,3
50872,3
50873,3
50879,3
50881,3
50882,3
50895,3
50897,3
50902,3
50906,3
50909,3
50912,3
50920,3
50930,3
50932,3
50935,3
50937,3
50939,3
50955,3
50956,3
50961,3
50963,3
50964,3
50972,3
50974,3
50984,3
50992,3
50998,3
51000,3
51006,3
51011,3
51016,3
51017,3
51027,3
51028,3
51029,3
51035,3
51037,3
51049,3
51056,3
51057,3
51060,3
51071,3
51084,3
51087,3
51088,3
51091,3
51096,3
51101,3
51113,3
51137,3
51151,3
51153,3
51172,3
51175,3
51183,3
51192,3
51204,3
51206,3
51225,3
51241,3
51244,3
51247,3
51252,3
51256,3
51257,3
51258,3
51280,3
51290,3
51291,3
51294,3
51295,3
51299,3
51303,3
51304,3
51305,3
51307,3
51309,3
51325,3
51330,3
51338,3
51348,3
51376,3
51387,3
51391,3
51394,3
51401,3
51402,3
51406,3
51421,3
51447,3
51451,3
51452,3
51454,3
51464,3
51465,3
51466,3
51479,3
51497,3
51525,3
51527,3
51533,3
51539,3
51550,3
51556,3
51574,3
51576,3
51579,3
51588,3
51589,3
51597,3
51605,3
51606,3
51607,3
51612,3
51613,3
51621,3
51627,3
51630,3
51640,3
51642,3
51646,3
51656,3
51667,3
51670,3
51672,3
51673,3
51681,3
51699,3
51724,3
51735,3
51746,3
51753,3
51764,3
51771,3
51774,3
51780,3
51789,3
51790,3
51792,3
51794,3
51797,3
51798,3
51799,3
51800,3
51807,3
51813,3
51817,3
51827,3
51844,3
51846,3
51849,3
51850,3
51867,3
51874,3
51895,3
51911,3
51912,3
51915,3
51920,3
51937,3
51943,3
51946,3
51950,3
51955,3
51956,3
51974,3
51978,3
51984,3
51986,3
51987,3
51994,3
51998,3
52004,3
52011,3
52015,3
52030,3
52048,3
52051,3
52067,3
52075,3
52085,3
52095,3
52100,3
52114,3
52116,3
52133,3
52148,3
52153,3
52154,3
52158,3
52170,3
52171,3
52189,3
52191,3
52194,3
52221,3
52225,3
52239,3
52243,3
52244,3
52250,3
52260,3
52275,3
52281,3
52291,3
52305,3
52308,3
52311,3
52314,3
52324,3
52333,3
52361,3
52364,3
52366,3
52377,3
52379,3
52382,3
52397,3
52401,3
52417,3
52432,3
52438,3
52439,3
52460,3
52468,3
52475,3
52491,3
52501,3
52510,3
52514,3
52521,3
52523,3
52552,3
52590,3
52594,3
52598,3
52604,3
52622,3
52635,3
52642,3
52645,3
52655,3
52658,3
52662,3
52665,3
52666,3
52668,3
52674,3
52683,3
52687,3
52700,3
52706,3
52709,3
52711,3
52719,3
52727,3
52732,3
52737,3
52747,3
52749,3
52754,3
52762,3
52767,3
52771,3
52779,3
52804,3
52809,3
52816,3
52817,3
52818,3
52830,3
52831,3
52834,3
52835,3
52840,3
52843,3
52844,3
52847,3
52859,3
52861,3
52865,3
52869,3
52871,3
52874,3
52876,3
52885,3
52888,3
52892,3
52898,3
52906,3
52907,3
52912,3
52916,3
52934,3
52939,3
52951,3
52956,3
52957,3
52983,3
52989,3
53000,3
53003,3
53007,3
53008,3
53010,3
53020,3
53028,3
53040,3
53047,3
53059,3
53064,3
53072,3
53073,3
53078,3
53080,3
53084,3
53099,3
53107,3
53108,3
53109,3
53115,3
53116,3
53119,3
53122,3
53127,3
53141,3
53151,3
53161,3
53162,3
53167,3
53171,3
53173,3
53175,3
53189,3
53199,3
53215,3
53219,3
53225,3
53228,3
53230,3
53235,3
53246,3
53274,3
53283,3
53288,3
53290,3
53296,3
53308,3
53346,3
53367,3
53378,3
53396,3
53398,3
53409,3
53420,3
53421,3
53432,3
53438,3
53445,3
53451,3
53461,3
53463,3
53471,3
53473,3
53474,3
53487,3
53522,3
53525,3
53529,3
53530,3
53531,3
53535,3
53536,3
53540,3
53545,3
53549,3
53556,3
53562,3
53568,3
53569,3
53572,3
53577,3
53580,3
53596,3
53597,3
53616,3
53623,3
53626,3
53628,3
53629,3
53641,3
53643,3
53648,3
53670,3
53683,3
53685,3
53689,3
53690,3
53691,3
53705,3
53715,3
53723,3
53748,3
53769,3
53771,3
53789,3
53797,3
53799,3
53804,3
53805,3
53809,3
53813,3
53832,3
53855,3
53860,3
53869,3
53870,3
53879,3
53881,3
53884,3
53887,3
53888,3
53898,3
53904,3
53909,3
53911,3
53912,3
53916,3
53923,3
53952,3
53953,3
53956,3
53957,3
53963,3
53966,3
53974,3
53984,3
53985,3
54025,3
54035,3
54042,3
54055,3
54057,3
54061,3
54067,3
54069,3
54070,3
54071,3
54072,3
54073,3
54074,3
54075,3
54083,3
54089,3
54090,3
54092,3
54093,3
54094,3
54114,3
54117,3
54120,3
54123,3
54124,3
54138,3
54143,3
54168,3
54172,3
54188,3
54190,3
54198,3
54199,3
54209,3
54210,3
54211,3
54216,3
54223,3
54225,3
54230,3
54231,3
54232,3
54242,3
54244,3
54261,3
54276,3
54278,3
54286,3
54287,3
54297,3
54304,3
54308,3
54309,3
54315,3
54317,3
54319,3
54347,3
54349,3
54352,3
54358,3
54360,3
54363,3
54369,3
54370,3
54379,3
54389,3
54390,3
54392,3
54401,3
54406,3
54409,3
54420,3
54429,3
54436,3
54439,3
54450,3
54451,3
54456,3
54461,3
54472,3
54491,3
54493,3
54501,3
54516,3
54520,3
54528,3
54538,3
54540,3
54541,3
54543,3
54548,3
54557,3
69127,2
69134,2
69158,2
69160,2
69178,2
69179,2
69202,2
69207,2
69214,2
69229,2
69234,2
69241,2
69243,2
69263,2
69264,2
69276,2
69279,2
69280,2
69281,2
69284,2
69286,2
69301,2
69316,2
69317,2
69321,2
69329,2
69336,2
69339,2
69349,2
69353,2
69367,2
69368,2
69370,2
69385,2
69387,2
69388,2
69400,2
69422,2
69426,2
69433,2
69446,2
69452,2
69454,2
69458,2
69460,2
69470,2
69478,2
69483,2
69487,2
69488,2
69492,2
69498,2
69499,2
69506,2
69508,2
69518,2
69524,2
69530,2
69534,2
69538,2
69547,2
69548,2
69569,2
69578,2
69581,2
69594,2
69600,2
69604,2
69606,2
69610,2
69614,2
69637,2
69641,2
69645,2
69649,2
69654,2
69665,2
69674,2
69698,2
69708,2
69714,2
69715,2
69718,2
69721,2
69731,2
69744,2
69746,2
69750,2
69753,2
69755,2
69756,2
69783,2
69813,2
69817,2
69824,2
69839,2
69843,2
69847,2
69853,2
69868,2
69871,2
69876,2
69879,2
69880,2
69882,2
69884,2
69886,2
69893,2
69895,2
69897,2
69905,2
69911,2
69912,2
69918,2
69936,2
69937,2
69949,2
69950,2
69953,2
69954,2
69960,2
69966,2
69970,2
69971,2
69972,2
69973,2
69979,2
69980,2
69997,2
69998,2
70004,2
70008,2
70014,2
70021,2
70028,2
70032,2
70034,2
70052,2
70076,2
70078,2
70087,2
70091,2
70094,2
70102,2
70111,2
70115,2
70121,2
70128,2
70129,2
70132,2
70155,2
70179,2
70183,2
70188,2
70190,2
70193,2
70199,2
70205,2
70207,2
70209,2
70212,2
70214,2
70222,2
70225,2
70247,2
70251,2
70252,2
70255,2
70256,2
70257,2
70258,2
70259,2
70263,2
70275,2
70279,2
70300,2
70301,2
70311,2
70313,2
70320,2
70331,2
70336,2
70338,2
70347,2
70351,2
70357,2
70359,2
70360,2
70363,2
70364,2
70366,2
70369,2
70378,2
70379,2
70389,2
70391,2
70392,2
70395,2
70397,2
70398,2
70401,2
70404,2
70413,2
70417,2
70420,2
70422,2
70434,2
70437,2
70444,2
70446,2
70447,2
70449,2
70454,2
70456,2
70458,2
70462,2
70464,2
70465,2
70472,2
70475,2
70477,2
70484,2
70485,2
70493,2
70498,2
70501,2
70510,2
70513,2
70514,2
70520,2
70521,2
70524,2
70531,2
70539,2
70541,2
70542,2
70543,2
70544,2
70566,2
70579,2
70587,2
70597,2
70598,2
70604,2
70610,2
70615,2
70629,2
70641,2
70656,2
70659,2
70665,2
70667,2
70670,2
70671,2
70680,2
70686,2
70688,2
70701,2
70706,2
70715,2
70718,2
70722,2
70728,2
70732,2
70747,2
70748,2
70750,2
70754,2
70756,2
70759,2
70760,2
70771,2
70775,2
70777,2
70783,2
70788,2
70800,2
70806,2
70812,2
70828,2
70833,2
70834,2
70842,2
70845,2
70849,2
70853,2
70862,2
70866,2
70872,2
70873,2
70877,2
70881,2
70882,2
70886,2
70894,2
70898,2
70899,2
70907,2
70915,2
70919,2
70922,2
70928,2
70935,2
70936,2
70937,2
70941,2
70946,2
70952,2
70964,2
70969,2
70975,2
70977,2
70983,2
70997,2
70999,2
71012,2
71021,2
71023,2
71037,2
71038,2
71047,2
71049,2
71057,2
71063,2
71072,2
71078,2
71079,2
71082,2
71086,2
71090,2
71101,2
71108,2
71115,2
71116,2
71119,2
71122,2
71130,2
71140,2
71158,2
71161,2
71162,2
71167,2
71168,2
71172,2
71180,2
71190,2
71192,2
71193,2
71195,2
71202,2
71221,2
71261,2
71270,2
71275,2
71279,2
71281,2
71295,2
71297,2
71302,2
71303,2
71318,2
71323,2
71331,2
71336,2
71338,2
71341,2
71346,2
71353,2
71359,2
71369,2
71373,2
71378,2
71381,2
71404,2
71406,2
71412,2
71413,2
71435,2
71447,2
71451,2
71455,2
71457,2
71462,2
71466,2
71480,2
71483,2
71492,2
71498,2
71501,2
71504,2
71520,2
71522,2
71526,2
71531,2
71535,2
71536,2
71545,2
71562,2
71564,2
71573,2
71574,2
71577,2
71583,2
71588,2
71592,2
71595,2
71598,2
71605,2
71607,2
71639,2
71643,2
71644,2
71647,2
71663,2
71682,2
71683,2
71687,2
71702,2
71703,2
71705,2
71726,2
71729,2
71730,2
71745,2
71748,2
71759,2
71764,2
71780,2
71785,2
71797,2
71804,2
71805,2
71813,2
71827,2
71842,2
71844,2
71857,2
71868,2
71870,2
71872,2
71875,2
71877,2
71894,2
71899,2
71901,2
71913,2
71914,2
71916,2
71918,2
71936,2
71939,2
71940,2
71944,2
71949,2
71959,2
71960,2
71971,2
71973,2
71976,2
71988,2
71991,2
71993,2
71994,2
72000,2
72003,2
72009,2
72023,2
72024,2
72025,2
72031,2
72034,2
72037,2
72052,2
72054,2
72063,2
72064,2
72069,2
72073,2
72078,2
72084,2
72089,2
72093,2
72114,2
72116,2
72119,2
72124,2
72137,2
72139,2
72142,2
72144,2
72152,2
72172,2
72177,2
72190,2
72195,2
72202,2
72210,2
72211,2
72215,2
72216,2
72222,2
72226,2
72231,2
72233,2
72241,2
72254,2
72256,2
72258,2
72259,2
72275,2
72290,2
72291,2
72304,2
72313,2
72326,2
72330,2
72335,2
72344,2
72345,2
72357,2
72361,2
72372,2
72374,2
72378,2
72379,2
72397,2
72405,2
72410,2
72415,2
72416,2
72418,2
72422,2
72478,2
72482,2
72483,2
72490,2
72496,2
72509,2
72510,2
72524,2
72529,2
72533,2
72534,2
72537,2
72538,2
72541,2
72543,2
72553,2
72557,2
72558,2
72562,2
72563,2
72566,2
72571,2
72572,2
72573,2
72580,2
72581,2
72582,2
72587,2
72593,2
72597,2
72604,2
72607,2
72608,2
72609,2
72614,2
72623,2
72624,2
72637,2
72645,2
72664,2
72683,2
72690,2
72695,2
72698,2
72726,2
72741,2
72752,2
72753,2
72754,2
72756,2
72759,2
72762,2
72771,2
72772,2
72780,2
72801,2
72813,2
72825,2
72827,2
72836,2
72843,2
72850,2
72854,2
72859,2
72861,2
72874,2
72875,2
72880,2
72892,2
72897,2
72899,2
72927,2
72932,2
72935,2
72942,2
72957,2
72958,2
72964,2
72985,2
72987,2
72991,2
72992,2
73004,2
73006,2
73012,2
73023,2
73049,2
73063,2
73068,2
73070,2
73072,2
73082,2
73083,2
73084,2
73087,2
73111,2
73116,2
73127,2
73141,2
73146,2
73153,2
73154,2
73161,2
73163,2
73174,2
73179,2
73181,2
73182,2
73185,2
73192,2
73193,2
73194,2
73198,2
73199,2
73204,2
73205,2
73213,2
73218,2
73238,2
73249,2
73253,2
73257,2
73269,2
73302,2
73304,2
73310,2
73323,2
73324,2
73327,2
73329,2
73334,2
73342,2
73349,2
73358,2
73359,2
73362,2
73369,2
73372,2
73373,2
73374,2
73376,2
73378,2
73380,2
73382,2
73384,2
73392,2
73397,2
73402,2
73412,2
73416,2
73418,2
73422,2
73425,2
73429,2
73432,2
73433,2
73435,2
73448,2
73463,2
73478,2
73483,2
73485,2
73500,2
73515,2
73537,2
73547,2
73548,2
73551,2
73555,2
73556,2
73566,2
73578,2
73596,2
73600,2
73608,2
73613,2
73629,2
73633,2
73636,2
73641,2
73664,2
73666,2
73668,2
73671,2
73674,2
73676,2
73693,2
73695,2
73696,2
73698,2
73700,2
73705,2
73714,2
73716,2
73720,2
73721,2
73734,2
73736,2
73737,2
73755,2
73756,2
73777,2
73779,2
73781,2
73783,2
73796,2
73798,2
73801,2
73805,2
73814,2
73816,2
73818,2
73823,2
73828,2
73830,2
73834,2
73837,2
73856,2
73863,2
73878,2
73888,2
73889,2
73895,2
73899,2
73903,2
73905,2
73910,2
73920,2
73923,2
73925,2
73926,2
73929,2
73933,2
73934,2
73955,2
73977,2
73978,2
73980,2
74001,2
74008,2
74031,2
74035,2
74042,2
74043,2
74063,2
74065,2
74070,2
74089,2
74100,2
74103,2
74106,2
74108,2
74128,2
74131,2
74139,2
74144,2
74145,2
74146,2
74160,2
74178,2
74180,2
74182,2
74204,2
74215,2
74220,2
74222,2
74227,2
74229,2
74234,2
74235,2
74238,2
74244,2
74245,2
74250,2
74253,2
74260,2
74262,2
74263,2
74273,2
74282,2
74289,2
74291,2
74292,2
74297,2
74301,2
74305,2
74310,2
74312,2
74313,2
74320,2
74322,2
74343,2
74346,2
74355,2
74361,2
74362,2
74364,2
74370,2
74376,2
74379,2
74380,2
74386,2
74392,2
74393,2
74394,2
74397,2
74399,2
74409,2
74415,2
74418,2
74419,2
74421,2
74431,2
74432,2
74439,2
74449,2
74456,2
74457,2
74465,2
74471,2
74476,2
74480,2
74491,2
74492,2
74493,2
74530,2
74531,2
74532,2
74536,2
74547,2
74548,2
74556,2
74558,2
74577,2
74581,2
74582,2
74587,2
74599,2
74603,2
74606,2
74608,2
74617,2
74620,2
74632,2
74634,2
74635,2
74647,2
74648,2
74650,2
74657,2
74671,2
74693,2
74694,2
74700,2
74704,2
74706,2
74710,2
74714,2
74728,2
74731,2
74733,2
74737,2
74743,2
74754,2
74773,2
74788,2
74794,2
74795,2
74796,2
74804,2
74805,2
74806,2
74822,2
74826,2
74830,2
74840,2
74841,2
74847,2
74857,2
74859,2
74865,2
74867,2
74873,2
74880,2
74892,2
74894,2
74897,2
74901,2
74905,2
74908,2
74909,2
74920,2
74921,2
74924,2
74939,2
74942,2
74962,2
74967,2
74968,2
74973,2
74976,2
74977,2
74982,2
74992,2
74993,2
74999,2
75013,2
75019,2
75028,2
75038,2
75063,2
75069,2
75087,2
75088,2
75092,2
75110,2
75122,2
75128,2
75131,2
75137,2
75141,2
75145,2
75158,2
75176,2
75184,2
75199,2
75200,2
75206,2
75212,2
75218,2
75222,2
75230,2
75238,2
75254,2
75255,2
75256,2
75272,2
75277,2
75278,2
75283,2
75286,2
75290,2
75295,2
75296,2
75302,2
75311,2
75324,2
75328,2
75330,2
75343,2
75352,2
75357,2
75380,2
75393,2
75395,2
75397,2
75401,2
75407,2
75413,2
75420,2
75424,2
75427,2
75441,2
75450,2
75458,2
75468,2
75473,2
75475,2
75478,2
75488,2
75497,2
75498,2
75502,2
75512,2
75516,2
75524,2
75528,2
75539,2
75541,2
75564,2
75570,2
75577,2
75583,2
75589,2
75590,2
75600,2
75605,2
75606,2
75614,2
75623,2
75626,2
75630,2
75633,2
75634,2
75636,2
75657,2
75661,2
75662,2
75666,2
75671,2
75687,2
75690,2
75708,2
75716,2
75732,2
75737,2
75741,2
75742,2
75747,2
75748,2
75750,2
75751,2
75754,2
75762,2
75766,2
75769,2
75770,2
75772,2
75774,2
75777,2
75779,2
75781,2
75784,2
75796,2
75803,2
75814,2
75819,2
75823,2
75827,2
75835,2
75845,2
75847,2
75851,2
75853,2
75869,2
75890,2
75903,2
75910,2
75911,2
75919,2
75920,2
75933,2
75943,2
75962,2
75982,2
75984,2
75987,2
75989,2
75998,2
76008,2
76013,2
76016,2
76022,2
76042,2
76051,2
76057,2
76065,2
76069,2
76071,2
76072,2
76083,2
76107,2
76111,2
76112,2
76114,2
76119,2
76124,2
76149,2
76150,2
76153,2
76156,2
76166,2
76168,2
76171,2
76189,2
76198,2
76208,2
76211,2
76213,2
76228,2
76229,2
76233,2
76242,2
76246,2
76260,2
76261,2
76264,2
76273,2
76275,2
76280,2
76284,2
76296,2
76304,2
76308,2
76310,2
76314,2
76327,2
76340,2
76346,2
76347,2
76359,2
76404,2
76405,2
76422,2
76423,2
76426,2
76434,2
76439,2
76443,2
76456,2
76461,2
76470,2
76480,2
76484,2
76486,2
76503,2
76519,2
76521,2
76523,2
76533,2
76537,2
76540,2
76543,2
76552,2
76561,2
76571,2
76572,2
76577,2
76582,2
76593,2
76600,2
76603,2
76612,2
76620,2
76630,2
76633,2
76636,2
76637,2
76652,2
76659,2
76665,2
76670,2
76674,2
76675,2
76682,2
76690,2
76691,2
76692,2
76710,2
76713,2
76724,2
76731,2
76739,2
76745,2
76754,2
76771,2
76781,2
76789,2
76793,2
76794,2
76795,2
76810,2
76814,2
76820,2
76836,2
76837,2
76844,2
76858,2
76861,2
76865,2
76878,2
76884,2
76888,2
76905,2
76913,2
76923,2
76926,2
76929,2
76936,2
76938,2
76940,2
76941,2
76948,2
76949,2
76951,2
76952,2
76968,2
76970,2
76979,2
76982,2
76989,2
77002,2
77008,2
77011,2
77015,2
77027,2
77031,2
77034,2
77043,2
77044,2
77047,2
77055,2
77056,2
77063,2
77067,2
77068,2
77070,2
77085,2
77092,2
77111,2
77122,2
77123,2
77125,2
77133,2
77139,2
77142,2
77159,2
77164,2
77172,2
77174,2
77176,2
77183,2
77189,2
77192,2
77198,2
77201,2
77212,2
77216,2
77217,2
77236,2
77239,2
77246,2
77252,2
77256,2
77266,2
77271,2
77274,2
77275,2
77285,2
77288,2
77289,2
77295,2
77299,2
77328,2
77329,2
77335,2
77339,2
77349,2
77355,2
77360,2
77369,2
77377,2
77378,2
77396,2
77403,2
77432,2
77459,2
77466,2
77487,2
77490,2
77492,2
77495,2
77504,2
77515,2
77516,2
77518,2
77524,2
77537,2
77538,2
77545,2
77546,2
77552,2
77560,2
77577,2
77585,2
77589,2
77591,2
77594,2
77600,2
77613,2
77625,2
77630,2
77650,2
77654,2
77658,2
77661,2
77665,2
77695,2
77698,2
77708,2
77711,2
77712,2
77719,2
77723,2
77743,2
77753,2
77763,2
77764,2
77769,2
77774,2
77775,2
77776,2
77781,2
77783,2
77794,2
77798,2
77799,2
77821,2
77822,2
77830,2
77834,2
77845,2
77847,2
77851,2
77853,2
77858,2
77867,2
77885,2
77888,2
77892,2
77899,2
77901,2
77910,2
77914,2
77918,2
77922,2
77924,2
77927,2
77937,2
77941,2
77954,2
77966,2
77969,2
77974,2
77980,2
77983,2
77984,2
77988,2
77998,2
78008,2
78009,2
78017,2
78050,2
78056,2
78058,2
78064,2
78074,2
78075,2
78077,2
78080,2
78089,2
78097,2
78100,2
78102,2
78104,2
78110,2
78113,2
78115,2
78123,2
78129,2
78140,2
78142,2
78156,2
78157,2
78172,2
78180,2
78185,2
78188,2
78205,2
78227,2
78234,2
78254,2
78264,2
78268,2
78279,2
78282,2
78299,2
78305,2
78315,2
78320,2
78323,2
78328,2
78338,2
78346,2
78361,2
78362,2
78364,2
78379,2
78383,2
78388,2
78398,2
78399,2
78405,2
78436,2
78438,2
78441,2
78455,2
78463,2
78482,2
78489,2
78491,2
78509,2
78524,2
78526,2
78531,2
78550,2
78556,2
78564,2
78583,2
78584,2
78596,2
78607,2
78614,2
78617,2
78619,2
78621,2
78623,2
78625,2
78632,2
78635,2
78637,2
78640,2
78641,2
78652,2
78656,2
78661,2
78663,2
78669,2
78674,2
78688,2
78689,2
78726,2
78730,2
78737,2
78740,2
78742,2
78746,2
78748,2
78782,2
78787,2
78805,2
78806,2
78816,2
78817,2
78833,2
78841,2
78843,2
78846,2
78851,2
78853,2
78864,2
78866,2
78880,2
78887,2
78890,2
78902,2
78921,2
78923,2
78929,2
78938,2
78941,2
78943,2
78948,2
78955,2
78977,2
78980,2
78994,2
79002,2
79003,2
79011,2
79013,2
79016,2
79017,2
79020,2
79021,2
79024,2
79046,2
79053,2
79054,2
79061,2
79066,2
79068,2
79075,2
79084,2
79101,2
79102,2
79130,2
79134,2
79136,2
79137,2
79138,2
79143,2
79144,2
79153,2
79164,2
79165,2
79166,2
79178,2
79180,2
79181,2
79184,2
79185,2
79187,2
79189,2
79194,2
79209,2
79210,2
79211,2
79212,2
79216,2
79225,2
79226,2
79243,2
79260,2
79271,2
79275,2
79276,2
79286,2
79291,2
79297,2
79298,2
79306,2
79310,2
79320,2
79334,2
79339,2
79356,2
79362,2
79363,2
79364,2
79390,2
79397,2
79399,2
79402,2
79403,2
79408,2
79409,2
79418,2
79423,2
79427,2
79463,2
79471,2
79480,2
79486,2
79490,2
79494,2
79503,2
79506,2
79511,2
79522,2
79525,2
79528,2
79532,2
79548,2
79551,2
79553,2
79554,2
79555,2
79558,2
79571,2
79574,2
79579,2
79580,2
79582,2
79583,2
79592,2
79600,2
79608,2
79620,2
79622,2
79626,2
79640,2
79686,2
79687,2
79697,2
79705,2
79706,2
79712,2
79723,2
79734,2
79748,2
79752,2
79754,2
79756,2
79757,2
79761,2
79766,2
79772,2
79784,2
79787,2
79796,2
79797,2
79800,2
79802,2
79803,2
79811,2
79815,2
79816,2
79823,2
79824,2
79825,2
79827,2
79831,2
79835,2
79840,2
79843,2
79844,2
79854,2
79862,2
79873,2
79877,2
79885,2
79902,2
79903,2
79921,2
79926,2
79928,2
79952,2
79962,2
79976,2
79980,2
79991,2
79993,2
79995,2
80002,2
80017,2
80020,2
80022,2
80025,2
80029,2
80033,2
80037,2
80048,2
80054,2
80055,2
80058,2
80061,2
80063,2
80070,2
80086,2
80097,2
80101,2
80102,2
80108,2
80113,2
80122,2
80126,2
80130,2
80134,2
80140,2
80157,2
80165,2
80175,2
80178,2
80183,2
80192,2
80194,2
80195,2
80203,2
80228,2
80230,2
80232,2
80234,2
80240,2
80243,2
80252,2
80255,2
80257,2
80276,2
80278,2
80285,2
80292,2
80296,2
80302,2
80312,2
80313,2
80316,2
80334,2
